id,Name,Period,Stock,Percentage_of_portfolio,Shares,Recent_activity,Price,Value,Paresing_date,Ticker
2020Q2_2290,Sam Peters - ClearBridge Value Trust,Q1 2020,VLO - Valero Energy,0.56,"150,000",Buy ,$45.36,"$6,804,000",2020-06-07,VLO
2020Q2_2291,Sam Peters - ClearBridge Value Trust,Q1 2020,"PAGP - Plains GP Holdings, LP",0.55,"1,200,000", ,$5.61,"$6,732,000",2020-06-07,PAGP
2020Q2_2292,Sam Peters - ClearBridge Value Trust,Q1 2020,OMF - OneMain Holdings,0.31,"200,000",Buy ,$19.12,"$3,824,000",2020-06-07,OMF
2020Q2_2293,Sam Peters - ClearBridge Value Trust,Q1 2020,SPR - Spirit AeroSystems Holdings Inc.,0.29,"150,000",Buy ,$23.93,"$3,590,000",2020-06-07,SPR
2020Q2_2294,FPA - Capital Fund,Q1 2020,IDCC - InterDigital Inc.,10.79,"235,295",Add 8.40%,$44.63,"$10,501,000",2020-06-07,IDCC
2020Q2_2295,FPA - Capital Fund,Q1 2020,CNC - Centene Corp.,8.37,"137,081",Add 28.59%,$59.41,"$8,144,000",2020-06-07,CNC
2020Q2_2296,FPA - Capital Fund,Q1 2020,VG - Vonage Holdings Corp.,7.90,"1,063,633",Buy ,$7.23,"$7,690,000",2020-06-07,VG
2020Q2_2297,FPA - Capital Fund,Q1 2020,NBL - Noble Energy Inc.,7.31,"1,176,697",Add 129.79%,$6.04,"$7,107,000",2020-06-07,NBL
2020Q2_2298,FPA - Capital Fund,Q1 2020,GPK - Graphic Packaging Hldg Co.,6.68,"532,488",Add 54.17%,$12.20,"$6,496,000",2020-06-07,GPK
2020Q2_2299,FPA - Capital Fund,Q1 2020,ISBC - Investors Bancorp Inc.,6.43,"782,392",Add 2.91%,$7.99,"$6,251,000",2020-06-07,ISBC
2020Q2_2300,FPA - Capital Fund,Q1 2020,SAIC - Science Applications International Corp.,6.34,"82,591",Add 124.05%,$74.63,"$6,164,000",2020-06-07,SAIC
2020Q2_2301,FPA - Capital Fund,Q1 2020,WDC - Western Digital,5.58,"130,361",Add 29.47%,$41.62,"$5,426,000",2020-06-07,WDC
2020Q2_2302,FPA - Capital Fund,Q1 2020,THS - TreeHouse Foods,5.43,"119,747",Buy ,$44.15,"$5,287,000",2020-06-07,THS
2020Q2_2303,FPA - Capital Fund,Q1 2020,ACIW - ACI Worldwide Inc.,4.76,"191,743",Add 62.99%,$24.15,"$4,631,000",2020-06-07,ACIW
2020Q2_2304,FPA - Capital Fund,Q1 2020,DAN - Dana Inc.,4.33,"539,052",Add 51.82%,$7.81,"$4,210,000",2020-06-07,DAN
2020Q2_2305,FPA - Capital Fund,Q1 2020,OSK - Oshkosh Corp.,3.34,"50,581",Buy ,$64.33,"$3,254,000",2020-06-07,OSK
2020Q2_2306,FPA - Capital Fund,Q1 2020,AMBA - Ambarella Inc.,3.31,"66,283",Add 32.05%,$48.56,"$3,219,000",2020-06-07,AMBA
2020Q2_2307,FPA - Capital Fund,Q1 2020,AAN - Aaron's Inc.,3.19,"136,443",Add 18.48%,$22.78,"$3,108,000",2020-06-07,AAN
2020Q2_2308,FPA - Capital Fund,Q1 2020,CRI - Carters Inc.,2.83,"41,868",Reduce 18.51%,$65.73,"$2,752,000",2020-06-07,CRI
2020Q2_2309,FPA - Capital Fund,Q1 2020,ARW - Arrow Electronics,2.81,"52,700",Reduce 7.24%,$51.88,"$2,734,000",2020-06-07,ARW
2020Q2_2310,FPA - Capital Fund,Q1 2020,AGCO - AGCO Corp.,2.66,"54,702",Add 71.88%,$47.26,"$2,585,000",2020-06-07,AGCO
2020Q2_2311,FPA - Capital Fund,Q1 2020,MTN - Vail Resorts Inc.,2.32,"15,270", ,$147.74,"$2,256,000",2020-06-07,MTN
2020Q2_2312,FPA - Capital Fund,Q1 2020,VNOM - Viper Energy Partners LP,1.99,"292,207",Buy ,$6.63,"$1,937,000",2020-06-07,VNOM
2020Q2_2313,FPA - Capital Fund,Q1 2020,MKSI - MKS Instruments,1.83,"21,901",Reduce 23.04%,$81.46,"$1,784,000",2020-06-07,MKSI
2020Q2_2314,FPA - Capital Fund,Q1 2020,GNTX - Gentex Corp.,1.80,"79,045",Reduce 8.91%,$22.16,"$1,752,000",2020-06-07,GNTX
2020Q2_2315,Steven Romick - FPA Crescent Fund,Q1 2020,CMCSA - Comcast Corp.,4.43,"8,646,219",Add 24.62%,$34.38,"$297,257,000",2020-06-07,CMCSA
2020Q2_2316,Steven Romick - FPA Crescent Fund,Q1 2020,AVGO - Broadcom Inc.,4.26,"1,206,365",Add 11.02%,$237.10,"$286,029,000",2020-06-07,AVGO
2020Q2_2317,Steven Romick - FPA Crescent Fund,Q1 2020,ADI - Analog Devices,4.05,"3,029,931",Add 1.51%,$89.65,"$271,633,000",2020-06-07,ADI
2020Q2_2318,Steven Romick - FPA Crescent Fund,Q1 2020,GOOGL - Alphabet Inc.,3.99,"230,116",Reduce 5.60%,$1161.95,"$267,383,000",2020-06-07,GOOGL
2020Q2_2319,Steven Romick - FPA Crescent Fund,Q1 2020,GOOG - Alphabet Inc. CL C,3.65,"210,509",Reduce 6.09%,$1162.81,"$244,782,000",2020-06-07,GOOG
2020Q2_2320,Steven Romick - FPA Crescent Fund,Q1 2020,AIG - American International Group,3.58,"9,905,795",Add 4.42%,$24.25,"$240,216,000",2020-06-07,AIG
2020Q2_2321,Steven Romick - FPA Crescent Fund,Q1 2020,CHTR - Charter Communications,3.46,"532,536",Reduce 8.68%,$436.31,"$232,351,000",2020-06-07,CHTR
2020Q2_2322,Steven Romick - FPA Crescent Fund,Q1 2020,FB - Facebook Inc.,3.35,"1,349,107",Reduce 10.09%,$166.80,"$225,031,000",2020-06-07,FB
2020Q2_2323,Steven Romick - FPA Crescent Fund,Q1 2020,GBLBF - Groupe Bruxelles Lambert S.A.,3.32,"2,830,088",Add 3.95%,$78.68,"$222,674,000",2020-06-07,GBLBF
2020Q2_2324,Steven Romick - FPA Crescent Fund,Q1 2020,HCMLF - LafargeHolcim Ltd.,3.26,"5,997,303",Add 9.90%,$36.49,"$218,863,000",2020-06-07,HCMLF
2020Q2_2325,Steven Romick - FPA Crescent Fund,Q1 2020,JEF - Jefferies Financial Group Inc.,3.08,"15,093,320",Reduce 7.60%,$13.67,"$206,326,000",2020-06-07,JEF
2020Q2_2326,Steven Romick - FPA Crescent Fund,Q1 2020,NPSNY - Naspers Ltd,3.02,"1,424,355", ,$142.11,"$202,421,000",2020-06-07,NPSNY
2020Q2_2327,Steven Romick - FPA Crescent Fund,Q1 2020,TEL - TE Connectivity,3.01,"3,209,131",Add 11.95%,$62.98,"$202,111,000",2020-06-07,TEL
2020Q2_2328,Steven Romick - FPA Crescent Fund,Q1 2020,MSFT - Microsoft Corp.,2.90,"1,232,551",Reduce 25.89%,$157.71,"$194,386,000",2020-06-07,MSFT
2020Q2_2329,Steven Romick - FPA Crescent Fund,Q1 2020,C - Citigroup Inc.,2.53,"4,033,295",Reduce 4.05%,$42.12,"$169,882,000",2020-06-07,C
2020Q2_2330,Steven Romick - FPA Crescent Fund,Q1 2020,RTX - Raytheon Technologies Corp.,2.45,"1,740,539",Reduce 6.54%,$94.33,"$164,185,000",2020-06-07,RTX
2020Q2_2331,Steven Romick - FPA Crescent Fund,Q1 2020,BIDU - Baidu Inc.,2.38,"1,583,164",Add 16.78%,$100.79,"$159,567,000",2020-06-07,BIDU
2020Q2_2332,Steven Romick - FPA Crescent Fund,Q1 2020,WFC - Wells Fargo,2.37,"5,531,767",Add 15.27%,$28.70,"$158,762,000",2020-06-07,WFC
2020Q2_2333,Steven Romick - FPA Crescent Fund,Q1 2020,ARNC - Arconic Inc.,2.27,"9,476,102",Reduce 41.12%,$16.06,"$152,186,000",2020-06-07,ARNC
2020Q2_2334,Steven Romick - FPA Crescent Fund,Q1 2020,KMI - Kinder Morgan,2.21,"10,664,948",Add 7.78%,$13.92,"$148,456,000",2020-06-07,KMI
2020Q2_2335,Steven Romick - FPA Crescent Fund,Q1 2020,BAC - Bank of America Corp.,2.01,"6,355,011",Reduce 6.05%,$21.23,"$134,917,000",2020-06-07,BAC
2020Q2_2336,Steven Romick - FPA Crescent Fund,Q1 2020,BKNG - Booking Holdings Inc.,1.91,"95,194",Buy ,$1345.32,"$128,066,000",2020-06-07,BKNG
2020Q2_2337,Steven Romick - FPA Crescent Fund,Q1 2020,DD - DuPont de Nemours Inc.,1.65,"3,249,578",Buy ,$34.10,"$110,811,000",2020-06-07,DD
2020Q2_2338,Steven Romick - FPA Crescent Fund,Q1 2020,GLNCY - Glencore Plc,1.62,"71,849,910",Add 50.24%,$1.51,"$108,748,000",2020-06-07,GLNCY
2020Q2_2339,Steven Romick - FPA Crescent Fund,Q1 2020,DELL - Dell Technologies Inc Class C,1.60,"2,722,000", ,$39.55,"$107,655,000",2020-06-07,DELL
2020Q2_2340,Steven Romick - FPA Crescent Fund,Q1 2020,HLBZF - HeidelbergCement AG,1.59,"2,496,608", ,$42.72,"$106,663,000",2020-06-07,HLBZF
2020Q2_2341,Steven Romick - FPA Crescent Fund,Q1 2020,JD - JD.com Inc.,1.51,"2,505,937",Reduce 52.91%,$40.50,"$101,490,000",2020-06-07,JD
2020Q2_2342,Steven Romick - FPA Crescent Fund,Q1 2020,NEXOF - NEXON Co. Ltd.,1.50,"6,157,800",Reduce 2.89%,$16.34,"$100,624,000",2020-06-07,NEXOF
2020Q2_2343,Steven Romick - FPA Crescent Fund,Q1 2020,WAB - WABTEC Corp.,1.46,"2,035,062",Buy ,$48.13,"$97,948,000",2020-06-07,WAB
2020Q2_2344,Steven Romick - FPA Crescent Fund,Q1 2020,CIT - CIT Group,1.44,"5,599,562",Reduce 23.19%,$17.26,"$96,648,000",2020-06-07,CIT
2020Q2_2345,Steven Romick - FPA Crescent Fund,Q1 2020,AON - Aon Corp.,1.43,"580,069",Reduce 14.16%,$165.04,"$95,735,000",2020-06-07,AON
2020Q2_2346,Steven Romick - FPA Crescent Fund,Q1 2020,PROSF - Prosus NV,1.32,"1,273,869",Reduce 10.57%,$69.65,"$88,723,000",2020-06-07,PROSF
2020Q2_2347,Steven Romick - FPA Crescent Fund,Q1 2020,OCPNY - Olympus Corp.,1.32,"6,141,400",Reduce 1.26%,$14.42,"$88,530,000",2020-06-07,OCPNY
2020Q2_2348,Steven Romick - FPA Crescent Fund,Q1 2020,003550.KS - LG Corp.,1.28,"1,772,486",Buy ,$48.44,"$85,859,000",2020-06-07,003550.KS
2020Q2_2349,Steven Romick - FPA Crescent Fund,Q1 2020,UNVR - Univar Solutions Inc.,1.22,"7,632,838",Add 16.09%,$10.72,"$81,824,000",2020-06-07,UNVR
2020Q2_2350,Steven Romick - FPA Crescent Fund,Q1 2020,LPLA - LPL Investment Holdings Inc.,1.20,"1,474,578",Reduce 13.40%,$54.43,"$80,261,000",2020-06-07,LPLA
2020Q2_2351,Steven Romick - FPA Crescent Fund,Q1 2020,MEGGF - Meggitt PLC,1.03,"19,162,851",Reduce 3.55%,$3.59,"$68,884,000",2020-06-07,MEGGF
2020Q2_2352,Steven Romick - FPA Crescent Fund,Q1 2020,0019.HK - Swire Pacific Ltd,0.96,"10,152,602",Buy ,$6.37,"$64,629,000",2020-06-07,0019.HK
2020Q2_2353,Steven Romick - FPA Crescent Fund,Q1 2020,BABA - Alibaba Group Holdings,0.95,"328,555", ,$194.48,"$63,897,000",2020-06-07,BABA
2020Q2_2354,Steven Romick - FPA Crescent Fund,Q1 2020,028260.KS - Samsung C&T Corp.,0.93,"859,404",Buy ,$72.97,"$62,708,000",2020-06-07,028260.KS
2020Q2_2355,Steven Romick - FPA Crescent Fund,Q1 2020,RBS - Royal Bank of Scotland,0.90,"43,812,970", ,$1.38,"$60,413,000",2020-06-07,RBS
2020Q2_2356,Steven Romick - FPA Crescent Fund,Q1 2020,SBNY - Signature Bank,0.88,"731,980", ,$80.39,"$58,844,000",2020-06-07,SBNY
2020Q2_2357,Steven Romick - FPA Crescent Fund,Q1 2020,TYIDF - Toyota Industries Corp.,0.82,"1,155,400",Buy ,$47.68,"$55,089,000",2020-06-07,TYIDF
2020Q2_2358,Steven Romick - FPA Crescent Fund,Q1 2020,JDSHF - Jardine Strategic Holdings,0.82,"2,452,760",Add 20.07%,$22.35,"$54,816,000",2020-06-07,JDSHF
2020Q2_2359,Steven Romick - FPA Crescent Fund,Q1 2020,NXPI - NXP Semiconductors NV,0.81,"653,009",Buy ,$82.93,"$54,154,000",2020-06-07,NXPI
2020Q2_2360,Steven Romick - FPA Crescent Fund,Q1 2020,SFTBF - SoftBank Group Corp.,0.80,"1,522,000",Buy ,$35.40,"$53,882,000",2020-06-07,SFTBF
2020Q2_2361,Steven Romick - FPA Crescent Fund,Q1 2020,CFRUY - Cie Financiere Richemont SA,0.73,"922,450",Buy ,$53.45,"$49,308,000",2020-06-07,CFRUY
2020Q2_2362,Steven Romick - FPA Crescent Fund,Q1 2020,ACDVF - Air Canada,0.59,"3,535,617",Buy ,$11.19,"$39,569,000",2020-06-07,ACDVF
2020Q2_2363,Steven Romick - FPA Crescent Fund,Q1 2020,OI - O-I Glass Inc.,0.58,"5,451,353",Reduce 39.48%,$7.11,"$38,759,000",2020-06-07,OI
2020Q2_2364,Steven Romick - FPA Crescent Fund,Q1 2020,PCG - PG&E Corp.,0.48,"3,585,220", ,$8.99,"$32,231,000",2020-06-07,PCG
2020Q2_2365,Steven Romick - FPA Crescent Fund,Q1 2020,MAR - Marriott Int'l.,0.41,"367,004",Buy ,$74.81,"$27,456,000",2020-06-07,MAR
2020Q2_2366,Steven Romick - FPA Crescent Fund,Q1 2020,9401.T - Tokyo Broadcasting System Holdings,0.37,"1,782,900",Buy ,$13.93,"$24,834,000",2020-06-07,9401.T
2020Q2_2367,Steven Romick - FPA Crescent Fund,Q1 2020,G1A.DE - GEA Group AG,0.31,"1,017,395",Buy ,$20.66,"$21,017,000",2020-06-07,G1A.DE
2020Q2_2368,Steven Romick - FPA Crescent Fund,Q1 2020,BVRDF - Bureau Veritas SA,0.00,"7,579",Buy ,$19.13,"$145,000",2020-06-07,BVRDF
2020Q2_2369,John Rogers - Ariel Appreciation,Q1 2020,NTRS - Northern Trust Corp.,5.23,"585,800",Add 3.35%,$75.46,"$44,204,000",2020-06-07,NTRS
2020Q2_2370,John Rogers - Ariel Appreciation,Q1 2020,IPG - Interpublic Group,4.75,"2,481,230",Add 1.76%,$16.19,"$40,171,000",2020-06-07,IPG
2020Q2_2371,John Rogers - Ariel Appreciation,Q1 2020,PGR - Progressive Corp.,4.37,"500,100",Reduce 14.88%,$73.84,"$36,927,000",2020-06-07,PGR
2020Q2_2372,John Rogers - Ariel Appreciation,Q1 2020,MAT - Mattel Inc.,3.99,"3,829,300",Add 38.92%,$8.81,"$33,736,000",2020-06-07,MAT
2020Q2_2373,John Rogers - Ariel Appreciation,Q1 2020,AFL - AFLAC Inc.,3.94,"973,200",Reduce 5.16%,$34.24,"$33,322,000",2020-06-07,AFL
2020Q2_2374,John Rogers - Ariel Appreciation,Q1 2020,SJM - Smucker (J.M.),3.90,"297,275",Reduce 32.45%,$111.00,"$32,998,000",2020-06-07,SJM
2020Q2_2375,John Rogers - Ariel Appreciation,Q1 2020,LH - Laboratory Corp. of America Hldgs,3.73,"249,600",Reduce 17.89%,$126.39,"$31,547,000",2020-06-07,LH
2020Q2_2376,John Rogers - Ariel Appreciation,Q1 2020,SWK - Stanley Black & Decker Inc.,3.72,"314,299",Reduce 14.01%,$100.00,"$31,430,000",2020-06-07,SWK
2020Q2_2377,John Rogers - Ariel Appreciation,Q1 2020,SRCL - Stericycle Inc.,3.56,"620,000", ,$48.58,"$30,120,000",2020-06-07,SRCL
2020Q2_2378,John Rogers - Ariel Appreciation,Q1 2020,BWA - Borg Warner Inc.,3.45,"1,195,600",Add 6.38%,$24.37,"$29,137,000",2020-06-07,BWA
2020Q2_2379,John Rogers - Ariel Appreciation,Q1 2020,FAF - First Amer'n Corp.,3.26,"649,900",Reduce 21.12%,$42.41,"$27,562,000",2020-06-07,FAF
2020Q2_2380,John Rogers - Ariel Appreciation,Q1 2020,KMT - Kennametal Inc.,3.23,"1,468,500",Add 2.06%,$18.62,"$27,343,000",2020-06-07,KMT
2020Q2_2381,John Rogers - Ariel Appreciation,Q1 2020,KEYS - Keysight Technologies Inc.,3.18,"321,315",Add 0.78%,$83.68,"$26,888,000",2020-06-07,KEYS
2020Q2_2382,John Rogers - Ariel Appreciation,Q1 2020,BOKF - BOK Financial Corp.,2.95,"585,189",Add 8.47%,$42.56,"$24,906,000",2020-06-07,BOKF
2020Q2_2383,John Rogers - Ariel Appreciation,Q1 2020,LAZ - Lazard Ltd.,2.90,"1,041,720",Reduce 12.49%,$23.56,"$24,543,000",2020-06-07,LAZ
2020Q2_2384,John Rogers - Ariel Appreciation,Q1 2020,ZBH - Zimmer Biomet Holdings,2.83,"236,400",Reduce 17.63%,$101.08,"$23,895,000",2020-06-07,ZBH
2020Q2_2385,John Rogers - Ariel Appreciation,Q1 2020,HLI - Houlihan Lokey Inc.,2.59,"420,789",Reduce 39.60%,$52.12,"$21,932,000",2020-06-07,HLI
2020Q2_2386,John Rogers - Ariel Appreciation,Q1 2020,CAH - Cardinal Health Inc.,2.48,"437,415", ,$47.94,"$20,970,000",2020-06-07,CAH
2020Q2_2387,John Rogers - Ariel Appreciation,Q1 2020,WLTW - Willis Towers Watson Public Ltd,2.40,"119,454",Reduce 31.68%,$169.85,"$20,289,000",2020-06-07,WLTW
2020Q2_2388,John Rogers - Ariel Appreciation,Q1 2020,OMC - Omnicom Group,2.19,"336,900",Reduce 16.26%,$54.90,"$18,496,000",2020-06-07,OMC
2020Q2_2389,John Rogers - Ariel Appreciation,Q1 2020,VIAC - ViacomCBS Inc.,2.18,"1,314,898",Add 29.74%,$14.01,"$18,422,000",2020-06-07,VIAC
2020Q2_2390,John Rogers - Ariel Appreciation,Q1 2020,SNA - Snap-On Inc.,2.14,"166,200",Reduce 18.21%,$108.82,"$18,086,000",2020-06-07,SNA
2020Q2_2391,John Rogers - Ariel Appreciation,Q1 2020,KMX - CarMax Inc.,2.12,"333,000",Add 11.56%,$53.83,"$17,925,000",2020-06-07,KMX
2020Q2_2392,John Rogers - Ariel Appreciation,Q1 2020,MSGN - MSG Networks Inc.,2.11,"1,745,437",Reduce 11.30%,$10.20,"$17,803,000",2020-06-07,MSGN
2020Q2_2393,John Rogers - Ariel Appreciation,Q1 2020,KKR - KKR & Co. L.P.,1.99,"716,568",Add 18.96%,$23.47,"$16,818,000",2020-06-07,KKR
2020Q2_2394,John Rogers - Ariel Appreciation,Q1 2020,NLSN - Nielsen NV,1.88,"1,265,624", ,$12.54,"$15,871,000",2020-06-07,NLSN
2020Q2_2395,John Rogers - Ariel Appreciation,Q1 2020,KN - Knowles Corp.,1.84,"1,160,100",Add 77.90%,$13.38,"$15,522,000",2020-06-07,KN
2020Q2_2396,John Rogers - Ariel Appreciation,Q1 2020,SCHW - Charles Schwab,1.80,"451,700",Buy ,$33.62,"$15,186,000",2020-06-07,SCHW
2020Q2_2397,John Rogers - Ariel Appreciation,Q1 2020,LFUS - Littelfuse Inc.,1.60,"101,600",Reduce 17.80%,$133.42,"$13,555,000",2020-06-07,LFUS
2020Q2_2398,John Rogers - Ariel Appreciation,Q1 2020,CRL - Charles River Labs,1.51,"100,880",Reduce 37.91%,$126.21,"$12,732,000",2020-06-07,CRL
2020Q2_2399,John Rogers - Ariel Appreciation,Q1 2020,TAP - Molson Coors Beverage Co.,1.50,"325,400",Reduce 33.54%,$39.01,"$12,694,000",2020-06-07,TAP
2020Q2_2400,John Rogers - Ariel Appreciation,Q1 2020,NOV - National Oilwell Varco Inc.,1.21,"1,043,300", ,$9.83,"$10,256,000",2020-06-07,NOV
2020Q2_2401,John Rogers - Ariel Appreciation,Q1 2020,ZBRA - Zebra Technologies Corp.,1.10,"50,800",Buy ,$183.60,"$9,327,000",2020-06-07,ZBRA
2020Q2_2402,John Rogers - Ariel Appreciation,Q1 2020,MTN - Vail Resorts Inc.,1.02,"58,300",Buy ,$147.70,"$8,611,000",2020-06-07,MTN
2020Q2_2403,John Rogers - Ariel Appreciation,Q1 2020,CBRE - CBRE Group,1.00,"224,450",Add 27.06%,$37.71,"$8,464,000",2020-06-07,CBRE
2020Q2_2404,John Rogers - Ariel Appreciation,Q1 2020,CCL - Carnival Corp.,0.98,"627,400",Add 61.49%,$13.17,"$8,263,000",2020-06-07,CCL
2020Q2_2405,John Rogers - Ariel Appreciation,Q1 2020,GS - Goldman Sachs Group,0.97,"53,000",Buy ,$154.58,"$8,193,000",2020-06-07,GS
2020Q2_2406,John Rogers - Ariel Appreciation,Q1 2020,ITW - Illinois Tool Works,0.86,"50,950",Reduce 65.82%,$142.12,"$7,241,000",2020-06-07,ITW
2020Q2_2407,John Rogers - Ariel Appreciation,Q1 2020,BX - The Blackstone Group,0.79,"146,950",Add 15.30%,$45.57,"$6,697,000",2020-06-07,BX
2020Q2_2408,John Rogers - Ariel Appreciation,Q1 2020,MSG - The Madison Square Garden Co.,0.79,"31,600",Add 0.75%,$211.42,"$6,681,000",2020-06-07,MSG
2020Q2_2409,John Rogers - Ariel Appreciation,Q1 2020,NVST - Envista Holdings Corp.,0.67,"381,122",Buy ,$14.94,"$5,694,000",2020-06-07,NVST
2020Q2_2410,John Rogers - Ariel Appreciation,Q1 2020,JWN - Nordstrom,0.57,"315,600",Reduce 17.62%,$15.34,"$4,841,000",2020-06-07,JWN
2020Q2_2411,John Rogers - Ariel Appreciation,Q1 2020,JLL - Jones Lang Lasalle Inc.,0.41,"33,980",Reduce 29.33%,$100.97,"$3,431,000",2020-06-07,JLL
2020Q2_2412,John Rogers - Ariel Appreciation,Q1 2020,SLCA - U.S. Silica Holdings Inc.,0.32,"1,509,080", ,$1.80,"$2,716,000",2020-06-07,SLCA
2020Q2_2413,Charles Bobrinskoy - Ariel Focus,Q1 2020,ORCL - Oracle Corp.,6.13,"50,700",Reduce 10.58%,$48.32,"$2,450,000",2020-06-07,ORCL
2020Q2_2414,Charles Bobrinskoy - Ariel Focus,Q1 2020,LMT - Lockheed Martin Corp.,5.65,"6,656",Reduce 4.31%,$338.94,"$2,256,000",2020-06-07,LMT
2020Q2_2415,Charles Bobrinskoy - Ariel Focus,Q1 2020,KKR - KKR & Co. L.P.,5.59,"95,200",Reduce 16.93%,$23.47,"$2,234,000",2020-06-07,KKR
2020Q2_2416,Charles Bobrinskoy - Ariel Focus,Q1 2020,SNA - Snap-On Inc.,5.26,"19,300", ,$108.81,"$2,100,000",2020-06-07,SNA
2020Q2_2417,Charles Bobrinskoy - Ariel Focus,Q1 2020,WU - Western Union Co.,5.20,"114,500",Reduce 9.56%,$18.13,"$2,076,000",2020-06-07,WU
2020Q2_2418,Charles Bobrinskoy - Ariel Focus,Q1 2020,ZBH - Zimmer Biomet Holdings,5.19,"20,500", ,$101.07,"$2,072,000",2020-06-07,ZBH
2020Q2_2419,Charles Bobrinskoy - Ariel Focus,Q1 2020,JNJ - Johnson & Johnson,4.56,"13,900", ,$131.15,"$1,823,000",2020-06-07,JNJ
2020Q2_2420,Charles Bobrinskoy - Ariel Focus,Q1 2020,LAZ - Lazard Ltd.,4.52,"76,600", ,$23.56,"$1,805,000",2020-06-07,LAZ
2020Q2_2421,Charles Bobrinskoy - Ariel Focus,Q1 2020,GS - Goldman Sachs Group,4.45,"11,500",Add 5.50%,$154.61,"$1,778,000",2020-06-07,GS
2020Q2_2422,Charles Bobrinskoy - Ariel Focus,Q1 2020,ZBRA - Zebra Technologies Corp.,4.32,"9,400", ,$183.62,"$1,726,000",2020-06-07,ZBRA
2020Q2_2423,Charles Bobrinskoy - Ariel Focus,Q1 2020,PGR - Progressive Corp.,4.07,"22,000",Add 6.28%,$73.82,"$1,624,000",2020-06-07,PGR
2020Q2_2424,Charles Bobrinskoy - Ariel Focus,Q1 2020,BWA - Borg Warner Inc.,3.80,"62,200", ,$24.37,"$1,516,000",2020-06-07,BWA
2020Q2_2425,Charles Bobrinskoy - Ariel Focus,Q1 2020,HNGR - Hanger Inc.,3.55,"90,900",Add 2.60%,$15.58,"$1,416,000",2020-06-07,HNGR
2020Q2_2426,Charles Bobrinskoy - Ariel Focus,Q1 2020,VIAC - ViacomCBS Inc.,3.53,"100,572",Add 28.16%,$14.01,"$1,409,000",2020-06-07,VIAC
2020Q2_2427,Charles Bobrinskoy - Ariel Focus,Q1 2020,SJM - Smucker (J.M.),3.39,"12,200",Reduce 16.44%,$110.98,"$1,354,000",2020-06-07,SJM
2020Q2_2428,Charles Bobrinskoy - Ariel Focus,Q1 2020,LH - Laboratory Corp. of America Hldgs,3.35,"10,600", ,$126.42,"$1,340,000",2020-06-07,LH
2020Q2_2429,Charles Bobrinskoy - Ariel Focus,Q1 2020,NLSN - Nielsen NV,3.20,"102,100",Add 4.83%,$12.54,"$1,280,000",2020-06-07,NLSN
2020Q2_2430,Charles Bobrinskoy - Ariel Focus,Q1 2020,MOS - Mosaic Co.,3.18,"117,300",Add 19.57%,$10.82,"$1,269,000",2020-06-07,MOS
2020Q2_2431,Charles Bobrinskoy - Ariel Focus,Q1 2020,FAF - First Amer'n Corp.,3.14,"29,600",Reduce 6.62%,$42.40,"$1,255,000",2020-06-07,FAF
2020Q2_2432,Charles Bobrinskoy - Ariel Focus,Q1 2020,BOKF - BOK Financial Corp.,2.54,"23,800", ,$42.56,"$1,013,000",2020-06-07,BOKF
2020Q2_2433,Charles Bobrinskoy - Ariel Focus,Q1 2020,BK - Bank of New York Mellon Corp.,2.46,"29,200", ,$33.66,"$983,000",2020-06-07,BK
2020Q2_2434,Charles Bobrinskoy - Ariel Focus,Q1 2020,ATGE - Adtalem Global Education,2.30,"34,300",Buy ,$26.79,"$919,000",2020-06-07,ATGE
2020Q2_2435,Charles Bobrinskoy - Ariel Focus,Q1 2020,XOM - Exxon Mobil Corp.,2.05,"21,600",Add 11.92%,$37.96,"$820,000",2020-06-07,XOM
2020Q2_2436,Charles Bobrinskoy - Ariel Focus,Q1 2020,MHK - Mohawk Industries,2.04,"10,700", ,$76.26,"$816,000",2020-06-07,MHK
2020Q2_2437,Charles Bobrinskoy - Ariel Focus,Q1 2020,SWK - Stanley Black & Decker Inc.,2.03,"8,100", ,$100.00,"$810,000",2020-06-07,SWK
2020Q2_2438,Charles Bobrinskoy - Ariel Focus,Q1 2020,TISI - Team Inc.,1.09,"67,200", ,$6.50,"$437,000",2020-06-07,TISI
2020Q2_2439,Charles Bobrinskoy - Ariel Focus,Q1 2020,NOV - National Oilwell Varco Inc.,1.07,"43,300", ,$9.84,"$426,000",2020-06-07,NOV
2020Q2_2440,Charles Bobrinskoy - Ariel Focus,Q1 2020,BX - The Blackstone Group,1.05,"9,200",Reduce 73.41%,$45.54,"$419,000",2020-06-07,BX
2020Q2_2441,Charles Bobrinskoy - Ariel Focus,Q1 2020,APA - Apache Corp.,0.73,"69,700",Add 45.82%,$4.18,"$291,000",2020-06-07,APA
2020Q2_2442,Charles Bobrinskoy - Ariel Focus,Q1 2020,NTRS - Northern Trust Corp.,0.57,"3,000",Buy ,$75.33,"$226,000",2020-06-07,NTRS
2020Q2_2443,Robert Zagunis - Jensen,Q1 2020,MSFT - Microsoft Corp.,7.36,"3,430,000",Reduce 5.95%,$157.71,"$540,945,000",2020-06-07,MSFT
2020Q2_2444,Robert Zagunis - Jensen,Q1 2020,PEP - PepsiCo Inc.,7.21,"4,410,000",Add 10.08%,$120.10,"$529,641,000",2020-06-07,PEP
2020Q2_2445,Robert Zagunis - Jensen,Q1 2020,BDX - Becton Dickinson,7.04,"2,251,000",Add 6.63%,$229.77,"$517,212,000",2020-06-07,BDX
